"ID","Pred","Pt_Diff"
"2025_1120_1222",0.46531478163355,-1.01554526090622
"2025_1166_1222",0.106112273864467,-13.6853933334351
"2025_1136_1222",0.00345832351369326,-21.5398921966553
"2025_1106_1222",-0.0197900112869424,-23.5919027328491
"2025_1196_1222",0.468009152233392,-0.936534082889557
"2025_1163_1222",0.210702084851872,-8.8167426109314
"2025_1116_1222",0.123914896716703,-12.6817339897156
"2025_1179_1222",0.15488672777586,-11.1335626602173
"2025_1161_1222",0.081662795169248,-15.2133507728577
"2025_1213_1222",0.073092203320477,-15.7988377571106
"2025_1181_1397",0.668968718192685,4.92799959182739
"2025_1104_1397",0.458531189592433,-1.21482084393501
"2025_1112_1397",0.386719891178023,-3.32436625957489
"2025_1332_1397",0.39175673287795,-3.17918922901154
"2025_1140_1397",0.339628939768862,-4.67853574752808
"2025_1388_1397",0.415378542416782,-2.48874776363373
"2025_1280_1397",0.348190009734096,-4.42875137329102
"2025_1124_1397",0.369238120516488,-3.82731647491455
"2025_1251_1397",0.198810096187806,-9.27456693649292
"2025_1103_1397",0.123386307745953,-12.7068943023682
"2025_1285_1397",0.0662953170432577,-16.2914793014526
"2025_1352_1397",0.0624404857307838,-16.581378364563
"2025_1110_1397",0.0332142226646005,-18.9361389160156
"2025_1291_1397",0.0231872830583178,-19.8075523376465
"2025_1222_1397",0.689618157345994,5.53210487365723
"2025_1246_1397",0.442408067172012,-1.69237194061279
"2025_1345_1397",0.407146294395066,-2.72857964038849
"2025_1155_1397",0.448095600804984,-1.52510757446289
"2025_1228_1397",0.348819914184616,-4.4165177822113
"2025_1211_1397",0.426383194157853,-2.16538559198379
"2025_1208_1397",0.303249196660079,-5.75349192619324
"2025_1270_1397",0.322232039822464,-5.19617686271667
"2025_1219_1397",0.129959859438074,-12.3626007080078
"2025_1188_1397",0.0467724455154142,-17.8018669128418
"2025_1120_1397",0.653210966344648,4.4750602722168
"2025_1277_1397",0.513051164346224,0.401866023242474
"2025_1235_1397",0.448732382212894,-1.50350242853165
"2025_1276_1397",0.385378576071767,-3.36190626621246
"2025_1279_1397",0.41329573633707,-2.55220041275024
"2025_1266_1397",0.426886973045035,-2.14953322410584
"2025_1257_1397",0.379254501335268,-3.53807559013367
"2025_1166_1397",0.287840051069932,-6.21455569267273
"2025_1307_1397",0.323602019271024,-5.15223064422607
"2025_1314_1397",0.267332485856377,-6.86521248817444
"2025_1361_1397",0.331523689168843,-4.92063102722168
"2025_1252_1397",0.111403408499686,-13.3717569351196
"2025_1136_1397",0.0685901786636583,-16.1324321746826
"2025_1106_1397",0.0351789463473024,-18.7633399963379
"2025_1384_1397",0.0262839463959115,-19.5286478042603
"2025_1196_1397",0.669158940407686,4.93470759391785
"2025_1385_1397",0.531089445701339,0.936832702159882
"2025_1268_1397",0.526063578026663,0.784899371862412
"2025_1272_1397",0.349841284358511,-4.38418755531311
"2025_1281_1397",0.377621006646771,-3.58772883415222
"2025_1242_1397",0.391605285959044,-3.18141384124756
"2025_1163_1397",0.424307457017265,-2.2265212059021
"2025_1328_1397",0.313150686514015,-5.4508143901825
"2025_1116_1397",0.307933044940438,-5.60622763633728
"2025_1179_1397",0.30399864235469,-5.72853336334228
"2025_1161_1397",0.226706209523344,-8.23440027236938
"2025_1213_1397",0.174672091003063,-10.2533588409424
"2025_1303_1397",0.0481811036350143,-17.6957216262817
"2025_1313_1397",0.0536031512999598,-17.2571775436401
"2025_1181_1246",0.751433566952505,7.4644317150116
"2025_1104_1246",0.519334252396302,0.590487149357796
"2025_1112_1246",0.449475339147329,-1.48422541618347
"2025_1140_1246",0.377089073535613,-3.59658460617065
"2025_1124_1246",0.43863946695369,-1.80423741340637
"2025_1103_1246",0.202054743526856,-9.14489154815674
"2025_1110_1246",0.0626649313684013,-16.5613624572754
"2025_1222_1246",0.774687532680719,8.26101531982422
"2025_1155_1246",0.505352191651322,0.171676971018314
"2025_1228_1246",0.389466475360845,-3.24374721050262
"2025_1211_1246",0.487185023337511,-0.374229891225696
"2025_1208_1246",0.36857975266424,-3.84409573078156
"2025_1219_1246",0.208988844760299,-8.88263521194458
"2025_1188_1246",0.0709833639305153,-15.9513310432434
"2025_1120_1246",0.752489652707558,7.49761900901794
"2025_1235_1246",0.504817721217915,0.156574335321784
"2025_1166_1246",0.354923093778342,-4.23362176418304
"2025_1136_1246",0.151040415912233,-11.3077260971069
"2025_1106_1246",0.0606509446616279,-16.7149341583252
"2025_1196_1246",0.759807894399636,7.74537062644958
"2025_1242_1246",0.441135874513243,-1.7299768447876
"2025_1163_1246",0.48170846285517,-0.528892892599106
"2025_1116_1246",0.377422195714778,-3.58599934577942
"2025_1179_1246",0.358345500814597,-4.13798689842224
"2025_1161_1246",0.276875110837144,-6.55373153686523
"2025_1213_1246",0.274675233253992,-6.63206191062927
"2025_1181_1345",0.785037260499559,8.63840379714966
"2025_1104_1345",0.561254985010418,1.83111155033112
"2025_1112_1345",0.493228266288856,-0.186000131629407
"2025_1332_1345",0.507901119971427,0.249174561351538
"2025_1140_1345",0.434930737335013,-1.91507091522217
"2025_1280_1345",0.450831778797472,-1.44706048965454
"2025_1124_1345",0.492601918527096,-0.206325906142592
"2025_1251_1345",0.297379317936479,-5.91580562591553
"2025_1103_1345",0.260561098056439,-7.07859563827515
"2025_1285_1345",0.190598168523248,-9.59476947784424
"2025_1110_1345",0.123389777177595,-12.7053352355957
"2025_1291_1345",0.106155409441916,-13.6819006919861
"2025_1222_1345",0.794485083185683,8.98831415176392
"2025_1246_1345",0.534983372353459,1.05637013912201
"2025_1155_1345",0.5483432058239,1.44844963550568
"2025_1228_1345",0.444237631080763,-1.63855538368225
"2025_1211_1345",0.530907505442926,0.929895806312561
"2025_1208_1345",0.440686364301688,-1.74597284793854
"2025_1270_1345",0.440062722491777,-1.76688250303268
"2025_1219_1345",0.269174940756519,-6.79805002212524
"2025_1188_1345",0.148834177293097,-11.4138040542603
"2025_1120_1345",0.774824284371659,8.26877202987671
"2025_1277_1345",0.606254289537485,3.1344274520874
"2025_1235_1345",0.529660355693037,0.894196036458015
"2025_1276_1345",0.488473747321181,-0.330453397845849
"2025_1279_1345",0.499452276111421,-0.0004686638712883
"2025_1266_1345",0.499272365745993,-0.00432330518960953
"2025_1257_1345",0.474167174569878,-0.757024851441383
"2025_1166_1345",0.425149192853007,-2.20564336776733
"2025_1307_1345",0.460664482047624,-1.15059365034103
"2025_1314_1345",0.401298467997149,-2.90249242782593
"2025_1252_1345",0.247420423781443,-7.51598229408264
"2025_1136_1345",0.196565443799288,-9.35989112854004
"2025_1106_1345",0.130744074258071,-12.3146017074585
"2025_1196_1345",0.793635803270217,8.9563178062439
"2025_1268_1345",0.636844751667431,4.00844612121582
"2025_1272_1345",0.455387848802657,-1.31414802074432
"2025_1281_1345",0.466147125491615,-0.988496339321136
"2025_1242_1345",0.494009510562013,-0.163448192551732
"2025_1163_1345",0.498360643418677,-0.0372761277481914
"2025_1328_1345",0.446313951227982,-1.58144446611404
"2025_1116_1345",0.465516688929289,-1.01334935426712
"2025_1179_1345",0.40446930836346,-2.80658228397369
"2025_1161_1345",0.340647468283327,-4.64571022987366
"2025_1213_1345",0.338592412546738,-4.70266370773315
"2025_1303_1345",0.159952951869519,-10.9009701728821
"2025_1313_1345",0.157045357249867,-11.0283364295959
"2025_1104_1155",0.519125781252099,0.579534643888474
"2025_1112_1155",0.42666705008014,-2.15714869499207
"2025_1140_1155",0.381275502041068,-3.48204121589661
"2025_1124_1155",0.405274767726569,-2.78567454814911
"2025_1103_1155",0.174356788297114,-10.2692474365234
"2025_1110_1155",0.079092485575958,-15.3825573921204
"2025_1120_1155",0.714316645888013,6.28187527656555
"2025_1136_1155",0.152133385358089,-11.2610523223877
"2025_1106_1155",0.0798356800415786,-15.3316121101379
"2025_1116_1155",0.370592235306944,-3.78783843517303
"2025_1181_1228",0.808299634441912,9.53032236099243
"2025_1104_1228",0.621701237158982,3.57410321235657
"2025_1112_1228",0.552023423718477,1.55939555168152
"2025_1140_1228",0.496786774048204,-0.0887461192905903
"2025_1124_1228",0.524781294151861,0.752885323762894
"2025_1103_1228",0.294429682946984,-6.01725702285767
"2025_1110_1228",0.191059103491906,-9.57633619308472
"2025_1222_1228",0.827738301118037,10.3304062843323
"2025_1155_1228",0.616116363023639,3.41682598590851
"2025_1211_1228",0.582067601229938,2.43656368255615
"2025_1208_1228",0.457081466691936,-1.25891541242599
"2025_1219_1228",0.305210121726222,-5.68450574874878
"2025_1188_1228",0.20538814555228,-9.01796131134033
"2025_1120_1228",0.809341124049545,9.5684344291687
"2025_1166_1228",0.442266517547893,-1.70007281303406
"2025_1136_1228",0.269238220014057,-6.79997148513794
"2025_1106_1228",0.188614848384677,-9.67502393722534
"2025_1196_1228",0.817157876660586,9.88643627166748
"2025_1163_1228",0.568318955670654,2.04396082162857
"2025_1116_1228",0.498102532353429,-0.0459327504038811
"2025_1179_1228",0.488910309309078,-0.311875983327627
"2025_1161_1228",0.419590137666485,-2.36564981937408
"2025_1213_1228",0.375389729362236,-3.65054421424866
"2025_1181_1417",0.743691674682149,7.20765480995178
"2025_1104_1417",0.529848993618837,0.896632173657417
"2025_1112_1417",0.475027769603615,-0.727879083156586
"2025_1332_1417",0.476744350133224,-0.676986387372017
"2025_1140_1417",0.420318445644052,-2.34331398010254
"2025_1388_1417",0.479732969048074,-0.589628127217293
"2025_1280_1417",0.418631991821637,-2.39058344364166
"2025_1124_1417",0.450459271188784,-1.45632661581039
"2025_1251_1417",0.312371629265788,-5.46482925415039
"2025_1103_1417",0.245436921854026,-7.58580222129822
"2025_1285_1417",0.186261580789965,-9.77540483474731
"2025_1352_1417",0.179101673591705,-10.0747243881226
"2025_1110_1417",0.152921581692516,-11.2338251113892
"2025_1291_1417",0.132193594283832,-12.2518694877625
"2025_1222_1417",0.757934455635734,7.68351836204529
"2025_1397_1417",0.563172476015421,1.88745986223221
"2025_1246_1417",0.526594693715775,0.801880839467049
"2025_1345_1417",0.496903933890865,-0.0888904729858041
"2025_1155_1417",0.542505553111599,1.2714802980423
"2025_1228_1417",0.420340352085596,-2.34088990688324
"2025_1211_1417",0.524350888862853,0.729603952169418
"2025_1208_1417",0.388202064441261,-3.27594728469849
"2025_1400_1417",0.390625762510657,-3.20664081573486
"2025_1270_1417",0.436899745718625,-1.85847057104111
"2025_1219_1417",0.26349421602335,-6.98254547119141
"2025_1407_1417",0.253951350694248,-7.29646191596985
"2025_1188_1417",0.169250789479081,-10.4898708343506
"2025_1120_1417",0.727354377421634,6.6851047039032
"2025_1277_1417",0.575028558101632,2.23106641769409
"2025_1235_1417",0.517919123357295,0.544924403727055
"2025_1401_1417",0.539422597202034,1.18269206881523
"2025_1276_1417",0.463066861059046,-1.08118592500687
"2025_1279_1417",0.475844702246818,-0.702653014659882
"2025_1266_1417",0.484324719785252,-0.454389937222004
"2025_1257_1417",0.449100606640719,-1.496526491642
"2025_1166_1417",0.381288136150544,-3.47499310970306
"2025_1307_1417",0.409383247557415,-2.66015486717224
"2025_1314_1417",0.356673711530154,-4.18537695407867
"2025_1361_1417",0.429050015984759,-2.08799424171448
"2025_1252_1417",0.227299350280035,-8.21414442062378
"2025_1136_1417",0.198217313158742,-9.30009775161743
"2025_1106_1417",0.157857318272624,-11.0018476486206
"2025_1384_1417",0.141169696379515,-11.7978478431702
"2025_1196_1417",0.751416260088154,7.46393308639526
"2025_1385_1417",0.600729352345753,2.97521531581879
"2025_1403_1417",0.602627432201743,3.02912554740906
"2025_1268_1417",0.639552149101958,4.08433709144592
"2025_1272_1417",0.436404017901219,-1.87045549154282
"2025_1281_1417",0.456103188222019,-1.28654899597168
"2025_1242_1417",0.466310905109563,-0.988235849142075
"2025_1163_1417",0.487371877729259,-0.36649027839303
"2025_1328_1417",0.404941535604355,-2.79171521663666
"2025_1116_1417",0.402212893371212,-2.87008991241455
"2025_1179_1417",0.395109646107458,-3.07502245903015
"2025_1161_1417",0.355254292592671,-4.22103900909424
"2025_1213_1417",0.3150965737209,-5.38442144393921
"2025_1303_1417",0.185754140492339,-9.79534063339233
"2025_1313_1417",0.182875028876991,-9.90810623168945
"2025_1181_1211",0.770976965124849,8.13411078453064
"2025_1104_1211",0.532786843352857,0.984644809365273
"2025_1112_1211",0.466363512304652,-0.984169176220894
"2025_1140_1211",0.414871082080928,-2.50328059196472
"2025_1124_1211",0.421103379021574,-2.31703618764877
"2025_1103_1211",0.236082698061565,-7.90384478569031
"2025_1110_1211",0.146324476217172,-11.536340713501
"2025_1155_1211",0.549840268379153,1.49028376340866
"2025_1208_1211",0.350662184760493,-4.36289458274841
"2025_1188_1211",0.151965019203501,-11.2685395240784
"2025_1120_1211",0.782393577561343,8.54162712097168
"2025_1166_1211",0.339431938699516,-4.68330068588257
"2025_1136_1211",0.208739368334483,-8.89180717468262
"2025_1106_1211",0.142371362486138,-11.7351647377014
"2025_1196_1211",0.781056091902502,8.49507064819336
"2025_1163_1211",0.483785526350663,-0.463972921669483
"2025_1116_1211",0.368388968309227,-3.85087707042694
"2025_1179_1211",0.359662265001695,-4.11111805438995
"2025_1161_1211",0.297520077703152,-5.92136697769165
"2025_1181_1208",0.877817171693022,12.7475958824158
"2025_1104_1208",0.677129212827986,5.16486124992371
"2025_1112_1208",0.571559695992981,2.13296250104904
"2025_1140_1208",0.53566450549757,1.07565128803253
"2025_1124_1208",0.565737076468206,1.96675982475281
"2025_1103_1208",0.359612944383656,-4.10708870887756
"2025_1110_1208",0.277168201571833,-6.56268968582153
"2025_1155_1208",0.658342412926843,4.6179995059967
"2025_1188_1208",0.304130477837523,-5.73483848571777
"2025_1120_1208",0.873605988091006,12.5160861968994
"2025_1166_1208",0.489283079201759,-0.303517074882984
"2025_1136_1208",0.358325014760447,-4.14580295085907
"2025_1106_1208",0.281078413207021,-6.43220434188843
"2025_1196_1208",0.887997885094254,13.3124875068665
"2025_1163_1208",0.58505377951578,2.52537417411804
"2025_1116_1208",0.525078041856206,0.761875441670418
"2025_1179_1208",0.498518188768837,-0.0267471536062658
"2025_1161_1208",0.440678944104517,-1.74512801170349
"2025_1181_1429",0.82002497806703,9.99615879058838
"2025_1104_1429",0.647212310886189,4.30256955623627
"2025_1112_1429",0.534238369840758,1.02967875003815
"2025_1332_1429",0.540593187967902,1.22223635911942
"2025_1140_1429",0.505949916234594,0.185570295900106
"2025_1388_1429",0.567547797746062,2.01378202438354
"2025_1280_1429",0.501190004896919,0.047706626355648
"2025_1124_1429",0.524909460813012,0.753946775197983
"2025_1251_1429",0.365254852686411,-3.93325974941254
"2025_1103_1429",0.297341770445683,-5.92897825241089
"2025_1285_1429",0.256320520570685,-7.21937966346741
"2025_1352_1429",0.270348586097882,-6.76423635482788
"2025_1110_1429",0.240830362670676,-7.74342784881592
"2025_1291_1429",0.210808398447076,-8.81890001296997
"2025_1222_1429",0.827485474887709,10.3108235359192
"2025_1397_1429",0.669378123483562,4.93740935325623
"2025_1246_1429",0.618375477014216,3.48016641139984
"2025_1345_1429",0.54511075259706,1.34230657219887
"2025_1155_1429",0.608481056405423,3.19709033966064
"2025_1228_1429",0.506316129829297,0.203512797132134
"2025_1417_1429",0.584339251977218,2.50380840301514
"2025_1211_1429",0.61644839855257,3.42626166343689
"2025_1208_1429",0.466338936631876,-0.985114789009094
"2025_1400_1429",0.468705900771301,-0.914217954874039
"2025_1270_1429",0.491227424705005,-0.246724961185828
"2025_1219_1429",0.310678187137737,-5.51663684844971
"2025_1407_1429",0.335006843320921,-4.81183972358704
"2025_1188_1429",0.2620758085088,-7.0321521282196
"2025_1120_1429",0.818452667233844,9.93019742965698
"2025_1277_1429",0.691382625706911,5.58701539039612
"2025_1235_1429",0.607964107868449,3.18208861351013
"2025_1401_1429",0.593248633203556,2.760875415802
"2025_1276_1429",0.522474287468097,0.678142875432968
"2025_1279_1429",0.551824604832084,1.55569254159927
"2025_1266_1429",0.574141463947521,2.2065328001976
"2025_1257_1429",0.528545387785109,0.856755179166794
"2025_1166_1429",0.459896122652138,-1.1793287396431
"2025_1307_1429",0.503700991020088,0.12520787268877
"2025_1314_1429",0.438841247959055,-1.79653369188309
"2025_1361_1429",0.508885402547674,0.284737836569548
"2025_1252_1429",0.299222025618972,-5.86864371299744
"2025_1136_1429",0.303323196843388,-5.74303359985352
"2025_1106_1429",0.246949623651279,-7.53497085571289
"2025_1384_1429",0.224220364173613,-8.3261953830719
"2025_1196_1429",0.830953193632533,10.4604496955872
"2025_1385_1429",0.714992082951861,6.30621151924133
"2025_1403_1429",0.687591187637431,5.47704472541809
"2025_1268_1429",0.691371553337604,5.58702344894409
"2025_1272_1429",0.503208595653188,0.102748387819156
"2025_1281_1429",0.537414014419774,1.12851175069809
"2025_1242_1429",0.558742550361067,1.75480933189392
"2025_1163_1429",0.568138833779126,2.03112373352051
"2025_1328_1429",0.478680652430295,-0.621895077824593
"2025_1116_1429",0.492594067036182,-0.207522097975016
"2025_1179_1429",0.461495161227462,-1.13102750182152
"2025_1161_1429",0.411919631626876,-2.58999886512756
"2025_1213_1429",0.370008448205407,-3.79634733200073
"2025_1423_1429",0.315321011332325,-5.37893476486206
"2025_1303_1429",0.282321173759425,-6.38445153236389
"2025_1313_1429",0.274303441357183,-6.64106478691101
"2025_1181_1400",0.869059742934927,12.2772828102112
"2025_1104_1400",0.686661899761341,5.44541325569153
"2025_1112_1400",0.591982593292954,2.72321860790253
"2025_1332_1400",0.558196577811616,1.74390832185745
"2025_1140_1400",0.519185447204914,0.581437095999718
"2025_1388_1400",0.595322696278275,2.82034945487976
"2025_1280_1400",0.522805433586792,0.691107693314552
"2025_1124_1400",0.565417024626649,1.95613189935684
"2025_1251_1400",0.410557599646823,-2.62561476230621
"2025_1103_1400",0.358807793357376,-4.12758457660675
"2025_1285_1400",0.294268641466007,-6.0257773399353
"2025_1352_1400",0.313251574790745,-5.4479651927948
"2025_1110_1400",0.297627605285487,-5.93130035400391
"2025_1291_1400",0.25011467877007,-7.42909741401672
"2025_1222_1400",0.880545021148312,12.894880771637
"2025_1397_1400",0.698679393116734,5.80098347663879
"2025_1246_1400",0.673781969009588,5.06688055992126
"2025_1345_1400",0.569046772046759,2.04643805027008
"2025_1155_1400",0.644797946820069,4.23376123905182
"2025_1228_1400",0.526414439611569,0.796748521924019
"2025_1211_1400",0.673459070461544,5.06045112609863
"2025_1208_1400",0.493201409669172,-0.187913099676371
"2025_1270_1400",0.548230205864599,1.44968595504761
"2025_1219_1400",0.367502199543378,-3.86988234519958
"2025_1188_1400",0.317001346732624,-5.3496150970459
"2025_1120_1400",0.866186776754303,12.1251450538635
"2025_1277_1400",0.723350938157325,6.55852012634277
"2025_1235_1400",0.661162843391227,4.70228099822998
"2025_1276_1400",0.547142866127968,1.40906075239182
"2025_1279_1400",0.561137314921176,1.82900639772415
"2025_1266_1400",0.585438517888194,2.53487267494202
"2025_1257_1400",0.558815943366987,1.75734367370605
"2025_1166_1400",0.488427939595383,-0.32941076233983
"2025_1307_1400",0.540952420060595,1.2312489926815
"2025_1314_1400",0.482802873877718,-0.486405390501022
"2025_1361_1400",0.537374401677724,1.13035935759544
"2025_1252_1400",0.344554859533444,-4.54346680641174
"2025_1136_1400",0.34839924870448,-4.4257387638092
"2025_1106_1400",0.296183000169026,-5.96544632911682
"2025_1384_1400",0.268589274699134,-6.83072671890259
"2025_1196_1400",0.880326826369309,12.8790234565735
"2025_1385_1400",0.756297473689916,7.62971844673157
"2025_1268_1400",0.758625363874489,7.71268587112427
"2025_1272_1400",0.533582470880404,1.00494650602341
"2025_1281_1400",0.544251988205506,1.32566520571709
"2025_1242_1400",0.578500077204982,2.33544664382935
"2025_1163_1400",0.597339361479651,2.87906897068024
"2025_1328_1400",0.495535897052935,-0.122092458792031
"2025_1116_1400",0.516306589833201,0.498919795453548
"2025_1179_1400",0.504011698733288,0.128407756984234
"2025_1161_1400",0.455281564821775,-1.3155503153801
"2025_1213_1400",0.429355312852131,-2.07834783792496
"2025_1303_1400",0.322229599363852,-5.18438243865967
"2025_1313_1400",0.312456947225786,-5.48330249786377
"2025_1181_1462",0.879723152337022,12.8479986190796
"2025_1104_1462",0.71757179678505,6.37886872291565
"2025_1458_1462",0.69578936498578,5.71817002296448
"2025_1112_1462",0.628253972006517,3.76139430999756
"2025_1332_1462",0.598206031440799,2.9044102191925
"2025_1140_1462",0.552110867197182,1.55246382951736
"2025_1388_1462",0.622063956852976,3.58425669670105
"2025_1280_1462",0.562667868505614,1.86867862939835
"2025_1124_1462",0.585612211213509,2.54043471813202
"2025_1435_1462",0.600963811268261,2.98503415584564
"2025_1433_1462",0.631137206102525,3.84579453468323
"2025_1251_1462",0.439392562438658,-1.78522807359695
"2025_1103_1462",0.39710674823462,-3.02309472560883
"2025_1285_1462",0.328380009688588,-5.01133437156677
"2025_1352_1462",0.347620268061875,-4.44566783905029
"2025_1110_1462",0.314955502970594,-5.40797085762024
"2025_1291_1462",0.277333005664058,-6.54485635757446
"2025_1222_1462",0.883080671031778,13.0383686065674
"2025_1397_1462",0.730578385847553,6.78222098350525
"2025_1246_1462",0.707688618696371,6.07454042434692
"2025_1345_1462",0.605723961010725,3.11543507575989
"2025_1155_1462",0.672640806363428,5.03591079711914
"2025_1228_1462",0.561017901357625,1.81959202289581
"2025_1417_1462",0.626273767676033,3.70701446533203
"2025_1211_1462",0.706277116708831,6.03909530639648
"2025_1208_1462",0.528055585093672,0.847086441516876
"2025_1429_1462",0.548961376170932,1.4622287273407
"2025_1400_1462",0.529640652588508,0.897866457700729
"2025_1270_1462",0.569612927905369,2.07650721073151
"2025_1219_1462",0.401351175641494,-2.89712359905243
"2025_1407_1462",0.411417846958746,-2.60838022232056
"2025_1459_1462",0.38572918247015,-3.34923491477966
"2025_1188_1462",0.349575261232097,-4.39919400215149
"2025_1120_1462",0.878522398214097,12.7787278175354
"2025_1277_1462",0.752974798507988,7.5148286819458
"2025_1235_1462",0.696575783920107,5.74107265472412
"2025_1401_1462",0.676135230753153,5.13644547462463
"2025_1276_1462",0.578737918915945,2.33665215969086
"2025_1279_1462",0.59490223426993,2.80872702598572
"2025_1266_1462",0.618449265126649,3.48372435569763
"2025_1257_1462",0.593034986594354,2.75229306221008
"2025_1166_1462",0.522120564675061,0.664317402243614
"2025_1307_1462",0.567816745913619,2.02406834363937
"2025_1314_1462",0.510934665837633,0.343098676204681
"2025_1361_1462",0.558270887187359,1.7447934627533
"2025_1252_1462",0.379267330338545,-3.54007287025452
"2025_1136_1462",0.389003842499562,-3.25758337974548
"2025_1106_1462",0.329074120499744,-4.9907096862793
"2025_1384_1462",0.299048113694892,-5.88186078071594
"2025_1196_1462",0.891678566889311,13.523511505127
"2025_1385_1462",0.780515792075677,8.4747015953064
"2025_1403_1462",0.771238650537701,8.14552636146545
"2025_1268_1462",0.78393769551144,8.59977207183838
"2025_1272_1462",0.564922419477198,1.93329873085022
"2025_1281_1462",0.581278664341744,2.41190738677979
"2025_1242_1462",0.612690534195936,3.31870079040527
"2025_1163_1462",0.623676173994353,3.63355486392975
"2025_1328_1462",0.530285907951973,0.90823392868042
"2025_1116_1462",0.549644013379572,1.48560501337051
"2025_1179_1462",0.509533119395368,0.291509076580405
"2025_1161_1462",0.481190099970306,-0.550122684240341
"2025_1213_1462",0.461039180214247,-1.14519816637039
"2025_1423_1462",0.391608498694433,-3.18061320781708
"2025_1303_1462",0.356409087326688,-4.19221024513245
"2025_1313_1462",0.345941472828851,-4.50511798858643
"2025_1181_1270",0.853247819249839,11.4816974639893
"2025_1104_1270",0.65491692389667,4.52604150772095
"2025_1112_1270",0.566860671330408,1.98270580768585
"2025_1140_1270",0.491605967157691,-0.243914951570332
"2025_1124_1270",0.525070162920821,0.760152152180672
"2025_1251_1270",0.367920896408921,-3.85825877189636
"2025_1103_1270",0.312048369671098,-5.48336157798767
"2025_1110_1270",0.216230425817158,-8.61711883544922
"2025_1222_1270",0.868259176064633,12.2320274353027
"2025_1246_1270",0.635486053319985,3.96922585964203
"2025_1155_1270",0.635219668395049,3.96207158565521
"2025_1228_1270",0.498724228318597,-0.0311706169508398
"2025_1211_1270",0.620793385232912,3.54837117195129
"2025_1208_1270",0.459356706691545,-1.19410368204117
"2025_1219_1270",0.326289786372909,-5.06176018714905
"2025_1188_1270",0.235144885193306,-7.94050741195679
"2025_1120_1270",0.855284449398135,11.5801580429077
"2025_1235_1270",0.624994187569724,3.66834762096405
"2025_1266_1270",0.558638389498567,1.74968628883362
"2025_1257_1270",0.516510965912907,0.495057372003794
"2025_1166_1270",0.455943084220868,-1.29705330133438
"2025_1252_1270",0.28752805628084,-6.23134179115295
"2025_1136_1270",0.264399114963854,-6.95596513748169
"2025_1106_1270",0.225919363818163,-8.26650352478027
"2025_1196_1270",0.867412662006745,12.1886946678162
"2025_1268_1270",0.728055397293885,6.71707339286804
"2025_1242_1270",0.526922423919124,0.80793708562851
"2025_1163_1270",0.557423818565978,1.70945576429367
"2025_1116_1270",0.47721424575033,-0.664722311496735
"2025_1179_1270",0.460458463215694,-1.16296335458755
"2025_1161_1270",0.411229583902393,-2.61007122993469
"2025_1213_1270",0.369694672178001,-3.80297536849976
"2025_1181_1219",0.928145365990126,15.8814010620117
"2025_1104_1219",0.851308807322368,11.38722448349
"2025_1112_1219",0.746334811211727,7.30564827919006
"2025_1140_1219",0.691481939920894,5.59787034988403
"2025_1124_1219",0.69966835711387,5.85053873062134
"2025_1103_1219",0.483887943555606,-0.467911621928215
"2025_1110_1219",0.367737674017642,-3.86834197044373
"2025_1155_1219",0.816530082295152,9.85833377838135
"2025_1211_1219",0.756605520500056,7.64486045837402
"2025_1208_1219",0.631096704082717,3.84909515380859
"2025_1188_1219",0.401608302815333,-2.89299383163452
"2025_1120_1219",0.936337029922859,16.4839624404907
"2025_1166_1219",0.621792351606431,3.58427863121033
"2025_1136_1219",0.45818883073468,-1.23011062145233
"2025_1106_1219",0.38485251101709,-3.37503926753998
"2025_1196_1219",0.938350738019064,16.6334932327271
"2025_1163_1219",0.732428665058016,6.85769329071045
"2025_1116_1219",0.67144686131691,5.01155481338501
"2025_1179_1219",0.630170748102493,3.82316482067108
"2025_1161_1219",0.57479307713086,2.22329188585281
"2025_1213_1219",0.549495188176445,1.47611954212189
"2025_1181_1407",0.965939928718776,18.9238061904907
"2025_1104_1407",0.850607815431588,11.3561551094055
"2025_1112_1407",0.747626223596081,7.33834795951843
"2025_1332_1407",0.735007867688666,6.92605776786804
"2025_1140_1407",0.69233434729581,5.61553230285645
"2025_1388_1407",0.760019683420069,7.75418472290039
"2025_1280_1407",0.624923413520685,3.67019679546356
"2025_1124_1407",0.671204588332404,4.99617309570313
"2025_1251_1407",0.527306876745059,0.818771085143089
"2025_1103_1407",0.461709813806331,-1.11789684891701
"2025_1285_1407",0.416482390006696,-2.45599248409271
"2025_1352_1407",0.42010155357185,-2.35132927894592
"2025_1110_1407",0.377687745749345,-3.58952062129974
"2025_1291_1407",0.332878682429734,-4.88774828910828
"2025_1222_1407",0.980024041921289,20.187748336792
"2025_1397_1407",0.870373579452041,12.3482291221619
"2025_1246_1407",0.831291039275848,10.4748310089111
"2025_1345_1407",0.722433348420248,6.54031457901001
"2025_1155_1407",0.816509057954376,9.8535325050354
"2025_1228_1407",0.709936205521668,6.14210801124573
"2025_1211_1407",0.743241990274374,7.1921413898468
"2025_1208_1407",0.598959276110059,2.92421059608459
"2025_1400_1407",0.621138359566156,3.55815000534058
"2025_1270_1407",0.67644514401721,5.14652976989746
"2025_1219_1407",0.488450845197909,-0.333396129310131
"2025_1188_1407",0.414567643346028,-2.5144115447998
"2025_1120_1407",0.968689687673242,19.1613971710205
"2025_1277_1407",0.877969793027756,12.7529403686523
"2025_1235_1407",0.834991460024685,10.6386838912964
"2025_1401_1407",0.805227542779885,9.4010214805603
